state,county_code,county_name,state_county,date,value
CA,109,Tuolumne County,CA-109,202103,38.7
CA,109,Tuolumne County,CA-109,202203,43.8
CA,109,Tuolumne County,CA-109,202303,33.4
CA,111,Ventura County,CA-111,201303,53.9
CA,111,Ventura County,CA-111,201403,54.5
CA,111,Ventura County,CA-111,201503,57.6
CA,111,Ventura County,CA-111,201603,52.7
CA,111,Ventura County,CA-111,201703,54.2
CA,111,Ventura County,CA-111,201803,49.6
CA,111,Ventura County,CA-111,201903,49.8
CA,111,Ventura County,CA-111,202003,48
CA,111,Ventura County,CA-111,202103,47.9
CA,111,Ventura County,CA-111,202203,53
CA,111,Ventura County,CA-111,202303,45.7
CA,113,Yolo County,CA-113,201303,56.7
CA,113,Yolo County,CA-113,201403,58.2
CA,113,Yolo County,CA-113,201503,60.5
CA,113,Yolo County,CA-113,201603,56.4
CA,113,Yolo County,CA-113,201703,56.9
CA,113,Yolo County,CA-113,201803,52.6
CA,113,Yolo County,CA-113,201903,53.4
CA,113,Yolo County,CA-113,202003,53.1
CA,113,Yolo County,CA-113,202103,53.4
CA,113,Yolo County,CA-113,202203,57.2
CA,113,Yolo County,CA-113,202303,49.1
CA,115,Yuba County,CA-115,201303,55.5
CA,115,Yuba County,CA-115,201403,55.7
CA,115,Yuba County,CA-115,201503,59.2
CA,115,Yuba County,CA-115,201603,53.7
CA,115,Yuba County,CA-115,201703,54.8
CA,115,Yuba County,CA-115,201803,50.6
CA,115,Yuba County,CA-115,201903,50.8
CA,115,Yuba County,CA-115,202003,50.7
CA,115,Yuba County,CA-115,202103,51.2
CA,115,Yuba County,CA-115,202203,56.5
CA,115,Yuba County,CA-115,202303,46.5
