state,county_code,county_name,state_county,date,value
CA,109,Tuolumne County,CA-109,202106,66.6
CA,109,Tuolumne County,CA-109,202206,62.1
CA,109,Tuolumne County,CA-109,202306,57.4
CA,111,Ventura County,CA-111,201306,67.4
CA,111,Ventura County,CA-111,201406,66.3
CA,111,Ventura County,CA-111,201506,67.6
CA,111,Ventura County,CA-111,201606,68.2
CA,111,Ventura County,CA-111,201706,67.7
CA,111,Ventura County,CA-111,201806,64.8
CA,111,Ventura County,CA-111,201906,64.9
CA,111,Ventura County,CA-111,202006,65.4
CA,111,Ventura County,CA-111,202106,68.3
CA,111,Ventura County,CA-111,202206,67.8
CA,111,Ventura County,CA-111,202306,60
CA,113,Yolo County,CA-113,201306,74.2
CA,113,Yolo County,CA-113,201406,75.2
CA,113,Yolo County,CA-113,201506,76.5
CA,113,Yolo County,CA-113,201606,75.7
CA,113,Yolo County,CA-113,201706,75.2
CA,113,Yolo County,CA-113,201806,73.7
CA,113,Yolo County,CA-113,201906,75.6
CA,113,Yolo County,CA-113,202006,74.7
CA,113,Yolo County,CA-113,202106,75.8
CA,113,Yolo County,CA-113,202206,75.5
CA,113,Yolo County,CA-113,202306,70.4
CA,115,Yuba County,CA-115,201306,73.9
CA,115,Yuba County,CA-115,201406,74.6
CA,115,Yuba County,CA-115,201506,77.5
CA,115,Yuba County,CA-115,201606,74.8
CA,115,Yuba County,CA-115,201706,75
CA,115,Yuba County,CA-115,201806,73.9
CA,115,Yuba County,CA-115,201906,74.9
CA,115,Yuba County,CA-115,202006,73.7
CA,115,Yuba County,CA-115,202106,77.1
CA,115,Yuba County,CA-115,202206,74.2
CA,115,Yuba County,CA-115,202306,70.6
